osmo1qpdyfrywhn8n4q6gfkqm0zfm2n63hh0rxvud3u,False,131530000,0,VOTE_OPTION_YES
osmo1qztzc3pze6d3w5cpat4ysqhv46gxqf0hpycqt4,False,1403061680,0,VOTE_OPTION_YES
osmo1qzul26v2tnqkjpcd2qxqdamr40zr7aj4m5wtam,False,260600000,0,VOTE_OPTION_YES
osmo1qrg60yrf7avsjegk0hrewecydu5atzrd0kxz82,False,248819300,0,VOTE_OPTION_YES
osmo1qr2c8dcdq9r5pkvd3cq4j2r9tl26uk7g2zrt2d,False,84000000,0,VOTE_OPTION_ABSTAIN
osmo1qrdglfal54npzae3rf068cy0p7xcdwh8tf05h8,False,10214000,0,VOTE_OPTION_YES
osmo1qyz4rvc7dfhsh5kzz9yhrm58cp4lpp9ajtj9sn,False,2600000000,0,VOTE_OPTION_YES
osmo1q93xkwtfv7nut0eqjjws377wkjk972653azdj3,False,250000000,0,VOTE_OPTION_YES
osmo1q9a7pp3lq6aa7ddyhwqw6heajg040ljl9q52jx,False,1390000,0,VOTE_OPTION_YES
osmo1q97kch4xqsv28guyu662lnk42zv6pyjpnyktje,False,187500000,0,VOTE_OPTION_YES
osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,False,94000000,0,VOTE_OPTION_YES
osmo1q8lg7prxcu0xlzselfp9mam49tu5mrh48p26yc,False,599852107,0,VOTE_OPTION_YES
osmo1qgy32lsratx8tn86cvg9aj5j50ajw4400m2h2w,False,1550000000,0,VOTE_OPTION_ABSTAIN
osmo1qg6fk9s7cq2vp53v75lvnc2ngp8e8nunk6eztd,False,0,0,VOTE_OPTION_YES
osmo1qf3fycpz5ahw4dpl275u3y5ngz290lh29fr7u0,False,49078613,0,VOTE_OPTION_YES
osmo1qf36e6wmq9h4twhdvs6pyq9qcaeu7ye0wcat3y,False,572900000,0,VOTE_OPTION_YES
osmo1qfkvt7592rh9v54rycpfhfhelpmpvmr7j5q42w,False,37231090068,0,VOTE_OPTION_YES
osmo1qfucy7548g479yzuf5j3qkge20az6t4qnm0t4s,False,20000000000,0,VOTE_OPTION_YES
osmo1q2ajpdysq8g4lswr9erm68862ynpv7cxlcq0ut,False,333808500,0,VOTE_OPTION_NO
osmo1qtfr3xepfehgmqee0wz2hypp3z585czld2ncyq,False,575675434,0,VOTE_OPTION_ABSTAIN
osmo1qttmfljc3qcerypthjtxw4a8675xcf9hhgegkg,False,1000000000,0,VOTE_OPTION_YES
osmo1qv9x5meurqh8yjflcw7zlax5400422zcw833ly,False,500000000,0,VOTE_OPTION_YES
osmo1qvj6xdgtfa3w5n63733wlu4qscenvak0dtf44r,False,12000000,0,VOTE_OPTION_YES
osmo1qd463kzgk73cpk9ywl3jhvn4v4uwlwd3pvtwqw,False,4625000000,0,VOTE_OPTION_YES
osmo1q0h3ht2j9m5sgaclmyqxyxdlhc4xysz79yh4zf,False,4493000000,0,VOTE_OPTION_YES
osmo1qnqwxazzha6lsx2rs2gewu2337uha5lz5uf2yt,False,363540000,0,VOTE_OPTION_YES
osmo1qnpx3y9jrx6z439r55aekmelkwe3fp42x980r4,False,300000000,0,VOTE_OPTION_YES
osmo1qn0d8m5s8k5e6ym5lu05g7xaj2zf8y576hn5cl,False,325000000,0,VOTE_OPTION_YES
osmo1qnlpk8ctd403r3fkzn82dff82lthpn05p8hhzk,False,5145125,0,VOTE_OPTION_YES
osmo1q5zr7peptw6mmcy5rtk9t4fjp34mu5976lu5g0,False,1500000,0,VOTE_OPTION_YES
osmo1q5r9rfwfma7cr6y0vmjzngu92jpwq4q6rhyp0e,False,7600000,0,VOTE_OPTION_YES
osmo1q5wva3rd2sk8alhkg0v4yzc2cw8d8920g5cjam,False,200000000,0,VOTE_OPTION_ABSTAIN
osmo1q44dda3fd6lnsrs7z58cgluphf45hdvv0dqv2j,False,1,0,VOTE_OPTION_YES
osmo1q4aw0vtcydtn7lqmkfprm4ncmr4jdj70kpg3p0,False,924411858,0,VOTE_OPTION_YES
